,locator_domain,page_url,location_name,street_address,city,state,zip,store_number,phone,latitude,longitude,hours_of_operation,country_code,location_type
384,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=76,VALLE VISTA MALL,2020 S. EXPRESSWAY 83,HARLINGEN,TX,78552,822,9564286000,26.1839349,-97.7191393,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
385,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=77,BURLESON CROSSING,773 HWY 71 WEST SUITE B,BASTROP,TX,78602,640,5123212192,30.1129471,-97.3551585,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
386,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=77,STATEN ISLAND MALL,2655 RICHMOND AVE SPACE 1340,STATEN ISLAND,NY,10314,680,7184770417,40.5807482,-74.1659706,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
387,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=77,NORTHWEST ARKANSAS MALL,4201 NORTH SHILOH DRIVE #1325,FAYETTEVILLE,AR,72703,582,4794446194,36.12901844,-94.14767331,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
388,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=77,ROCKWALL MARKET CENTER,2833 MARKET CENTER DR,ROCKWALL,TX,75032,348,9727223747,32.8958183,-96.4624568,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
389,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=77,BATTLEFIELD MALL,2825 S GLENSTONE SPACE EO4D,SPRINGFIELD,MO,65804,537,4178909274,37.1614457,-93.2652386,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
390,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=78,LIBERTY CROSSING, 5703 LIBERTY GROVE ROAD,ROWLETT,TX,75089,550,2146071670,32.9106483,-96.5578846,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
391,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=78,CENTRAL MARKETPLACE,2424 WEST LOOP 340,WACO,TX,76711,460,2546623766,31.4989689,-97.1573177,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
392,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=78,WOODBRIDGE CROSSING,3420 W FM544 STE 780,WYLIE,TX,75098,585,9724291387,33.0089348,-96.5930147,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
393,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=78,STONE HILL T/C SUITE 400,18700 LIMESTONE COMMERCIAL DR,PFLUGERVILLE,TX,78660,543,5129900265,30.4673232,-97.5987853,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
394,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=78,ALLEN PREMIUM OUTLETS,820 W STACY RD STE 318,ALLEN,TX,75013,470,9726784560,33.1309905,-96.6609304,"Sun 11:00 AM - 7:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
395,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=79,LA FRONTERA VILLAGE,2701 PARKER RD BLDG A  STE 600,ROUND ROCK,TX,78681,349,5126000106,30.4809805,-97.6784798,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
396,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=79,CAMERON CROSSING,1751 N CENTRAL EXPY STE F,MCKINNEY,TX,75070,347,9725427155,33.2146936,-96.6400116,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
397,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=79,SOUTHPARK MEADOWS,9600 S INTERSTATE 35 STE N100,AUSTIN,TX,78748,445,5122921995,30.1597669,-97.7931663,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
398,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=79,WOLF RANCH SHOPPING CENTER,1021 W UNIVERSITY AVE STE 125,GEORGETOWN,TX,78628,441,5128199951,30.6294402,-97.6974214,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
399,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=79,KYLE CROSSING SHOPPING CENTER,5132 KYLE CENTER DR STE 110,KYLE,TX,78640,591,5122681815,30.0118233,-97.8651639,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
400,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=80,TRENTON CROSSING,7600 NORTH 10TH ST. STE 600 B,MCALLEN,TX,78504,339,9569281299,26.2727858,-98.2154712,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
401,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=80,SHOPS AT 29,2700 W. EXPRESSWAY 83 SUITE 445,MCALLEN,TX,78501,1007,9566830433,26.1955411,-98.2535172,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
402,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=80,GRAND PRAIRIE PREMIUM OUTLETS,2950 W I-20 STE 720,GRAND PRAIRIE,TX,75052,623,9725221697,32.6786512,-97.0545496,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
403,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=80,GATES OF PROSPER,1071 SOUTH PRESTON RD,PROSPER,TX,75078,744,9723479559,33.2233192,-96.794538,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
404,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=80,MCARTHUR PARK SHOPPING CTR,7727 NORTH MACARTHUR BLVD,IRVING,TX,75063,343,9728318766,32.9103867,-96.9614605,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
405,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=81,IRVING MALL,3712 IRVING MALL STE EO3B,IRVING,TX,75062,574,9722551384,32.8394103,-96.996353,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
406,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=81,OSAGE BEACH OUTLET MARKETPLACE,4540 HIGHWAY 54 STE D1,OSAGE BEACH,MO,65065,539,5733024542,38.1364615,-92.6397505,"Sun 10:00 AM - 7:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
407,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=81,VISTA RIDGE VILLAGE,2325 S. STEMMONS FWY. STE 108,LEWISVILLE,TX,75067,771,2144884468,33.0069013,-96.9772267,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
408,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=81,TANGER OUTLETS,4015 IH 35 S STE 326,SAN MARCOS,TX,78666,465,5123921642,29.7365652,-98.0712426,"Sun 10:00 AM - 7:00 PM, Mon 9:00 AM - 9:00 PM, Tue 9:00 AM - 9:00 PM, Wed 9:00 AM - 9:00 PM, Thu 9:00 AM - 9:00 PM, Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 9:00 PM",US,<MISSING>
409,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=81,TOWN CENTER AT CREEKSIDE,243 CREEKSIDE CROSSING,NEW BRAUNFELS,TX,78130,683,8306292396,29.7254571,-98.0741625,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
410,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=82,LINCOLN SQUARE,400 LINCOLN SQ,ARLINGTON,TX,76011,464,8178018595,32.757878,-97.098215,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
411,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=82,GRAPEVINE MILLS,3000 GRAPEVINE MILLS PKWY STE 128,GRAPEVINE,TX,76051,276,9725392818,32.9639891,-97.0434169,"Sun 11:00 AM - 7:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
412,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=82,GRAPEVINE MILLS,3000 GRAPEVINE MILLS PKWY STE 603,GRAPEVINE,TX,76051,3089,9726914676,32.9649145,-97.044089,"Sun 12:00 PM - 7:00 PM, Mon 11:00 AM - 7:00 PM, Tue 11:00 AM - 7:00 PM, Wed 11:00 AM - 7:00 PM, Thu 11:00 AM - 7:00 PM, Fri 11:00 AM - 8:00 PM, Sat 11:00 AM - 8:00 PM",US,<MISSING>
413,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=82,SHOPS AT FIVE HILLS,232 ROBERT GRIFFIN III BLVD STE 400,COPPERAS COVE,TX,76522,719,2545479087,31.1184972,-97.8666839,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
414,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=82,WOOD LAKE CROSSING,6230 WOOD GLEN DR STE #101,SAN ANTONIO,TX,78244,544,2103101758,29.48327279,-98.34963919,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
415,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=83,ALLIANCE TOWN CENTER,9520 SAGE MEADOW TRAIL,FORT WORTH,TX,76177,519,8177500400,32.9112194,-97.314154,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
416,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=83,TANGER OUTLET CENTER - FORT WORTH,15829 NORTH FREEWAY SUITE 130,FORT WORTH,TX,76177,753,6828311430,33.0213272,-97.2805444,"Sun 10:00 AM - 7:00 PM, Mon 9:00 AM - 9:00 PM, Tue 9:00 AM - 9:00 PM, Wed 9:00 AM - 9:00 PM, Thu 9:00 AM - 9:00 PM, Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 9:00 PM",US,<MISSING>
417,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=83,TANGER OUTLET CENTER - FORT WORTH,15845 NORTH FREEWAY SUITE 600,FORT WORTH,TX,76177,3130,6828311458,33.0222995,-97.2834531,"Sun 11:00 AM - 7:00 PM, Mon 10:00 AM - 7:00 PM, Tue 10:00 AM - 7:00 PM, Wed 10:00 AM - 7:00 PM, Thu 10:00 AM - 7:00 PM, Fri 10:00 AM - 7:00 PM, Sat 10:00 AM - 7:00 PM",US,<MISSING>
418,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=83,LAKE WORTH MARKETPLACE,6046 AZLE AVE STE 200,LAKE WORTH,TX,76135,498,8172375338,32.8159698,-97.415914,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
419,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=83,ALAMO QUARRY MARKET,255 E. BASSE RD STE 104,SAN ANTONIO,TX,78209,277,2108225890,29.4957603,-98.4808168,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
420,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=84,NORTHWOODS SHOPPING CENTER,18030 US HWY 281 NORTH STE116,SAN ANTONIO,TX,78232,342,2104023155,29.6043096,-98.4673993,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
421,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=84,LUTON RANCH,3740 E HWY. 377,GRANBURY,TX,76049,781,8175732637,32.4559812,-97.7301616,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
422,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=84,HUEBNER OAKS,11745 W INTERSTATE HWY 10W STE 615,SAN ANTONIO,TX,78230,604,2105614469,29.5504423,-98.5812934,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
423,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=84,INGRAM PARK MALL,6301 NW LOOP 410 #523C,SAN ANTONIO,TX,78238,344,2106849638,29.4681,-98.6204,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
424,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=84,WESTOVER MARKETPLACE,8219 STATE HIGHWAY 151 STE 122,SAN ANTONIO,TX,78245,438,2106809158,29.4390947,-98.6486596,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
425,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=85,BANDERA POINTE,11667 BANDERA ROAD,SAN ANTONIO,TX,78250,370,2106823627,29.5502122,-98.667067,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
426,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=85,ALAMO RANCH MARKET PLACE,5347 W. LOOP 1604 NORTH STE 126,SAN ANTONIO,TX,78253,533,2106805878,29.4897135,-98.7118103,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
427,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=85,WEATHERFORD MARKETPLACE,138 E INTERSTATE 20 STE 180,WEATHERFORD,TX,76087,431,8175999860,32.7279161,-97.7847514,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
428,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=85, WESTBROOK OUTLETS,314 FLAT ROCK PLACE,WESTBROOK,CT,06498,678,8603990072,41.2890701,-72.4293552,"Sun 10:00 AM - 6:00 PM, Mon 10:00 AM - 6:00 PM, Tue 10:00 AM - 6:00 PM, Wed 10:00 AM - 6:00 PM, Thu 10:00 AM - 6:00 PM, Fri 10:00 AM - 6:00 PM, Sat 10:00 AM - 6:00 PM",US,<MISSING>
429,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=85,TULSA HILLS SHOPPING CENTER,7403 S. OLYMPIA AVE,TULSA,OK,74132,517,9184478846,36.0562817,-96.0010893,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
430,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=86,OUTLET SHOPPES AT LAREDO,1600 WATER ST. STE A150,LAREDO,TX,78040,689,9567212719,27.5019434,-99.5115197,"Sun 11:00 AM - 7:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
431,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=86,SILVER LAKE VILLAGE,2433 SE ADAMS BLVD,BARTLESVILLE,OK,74003,734,9183319896,36.7407407,-95.9491452,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
432,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=86,THE SHOPPES AT BUCKLAND HILLS,194 BUCKLAND HILLS DRIVE,MANCHESTER,CT,06042,621,8606480375,41.8072163,-72.5460392,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
433,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=86,WARWICK MALL,400 BALD HILL ROAD STE A2,WARWICK,RI,02886,3093,4017420929,41.7228101,-71.4754813,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
434,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=86,HOLYOKE MALL,50 HOLYOKE STREET,HOLYOKE,MA,01040,620,4135360452,42.1676302,-72.6413569,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:30 PM, Tue 10:00 AM - 9:30 PM, Wed 10:00 AM - 9:30 PM, Thu 10:00 AM - 9:30 PM, Fri 10:00 AM - 9:30 PM, Sat 10:00 AM - 9:30 PM",US,<MISSING>
435,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=87,DESTINY USA,306 HIAWATHA BLVD W BOX 9805,SYRACUSE,NY,13204,3100,3154224480,43.0692696,-76.1712198,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:30 PM, Tue 10:00 AM - 9:30 PM, Wed 10:00 AM - 9:30 PM, Thu 10:00 AM - 9:30 PM, Fri 10:00 AM - 9:30 PM, Sat 10:00 AM - 9:30 PM",US,<MISSING>
436,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=87,PROVIDENCE PLACE,138 PROVIDENCE PLACE SUITE 4210,PROVIDENCE,RI,02903,625,4012707536,41.8277511,-71.4188555,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
437,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=87,LAKEVIEW POINTE,2120 N PERKINS RD,STILLWATER,OK,74075,461,4055331513,36.1430917,-97.0538476,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
438,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=87,CROSSGATES MALL,1 CROSSGATES MALL RD L210,ALBANY,NY,12203,3110,5184526028,42.6898983,-73.8522306,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:30 PM, Tue 10:00 AM - 9:30 PM, Wed 10:00 AM - 9:30 PM, Thu 10:00 AM - 9:30 PM, Fri 10:00 AM - 9:30 PM, Sat 10:00 AM - 9:30 PM",US,<MISSING>
